Date,Review
14-Feb-24,Mia was very sweet and took our order. I always order the Nashville Hot Sandwich. The slaw is the perfect balance of sweetness to contrast the savory & spicy flavor of the chicken. I substituted the salad side and house potatoes for seasoned fries. There's also the option for Cajun fries. I always order the hazelnut latte. Alexis made mine this morning and it was PERFECT. Perfect thick foam. Our food came to our table super quick. Both Mia and Alexis were great on this busy Valentine's Day. They kept checking in with our table if we needed anything. The music was a great ambience and not too loud to make conversation across the table impossible but also filled with a fun lighthearted vibe.
10-Feb-24,Crab cake egg benedict: 3/5The hollandaise sauce and crab cake was good. Well balanced and light on the tongue. The cold slaw and salad on the side had too much vinegar so it just overpowered everything else. House french toast: 1/5It felt like eating overcooked deep-fried slice of bread. It was very dry and had no flavor. The blueberries were all shriveled and the whip cream was ok.
6-Feb-24,"I came here to pick up brunch, I ordered ahead.  It looks very cozy and cute inside.  It was perfect timing, by the time I snapped few pics, my order was ready.  I had the Nashville hot chicken Benedict one of my favorites here.  This is so delicious and the eggs popped, hence the name popping yolk.   lol.  Instead of potatoes, I opted for all salad.  Everything was fresh and delicious!!  You can choose the spice level for your chicken, I got medium.  I've also dined here many times with my daughter and friend, but first time to review.  They have excellent service and the staff are nice and helpful.  There's so many brunch items to choose from, you'd want to try at least two.  Last time, we also had the French toast with berries and that was delicious, as well."
5-Feb-24,"Whether it's the Pasadena or Alhambra location, Popping Yolk is always delicious, with a wide variety of brunch options, all of which are phenomenal. My personal favorite is the Nashville hot chicken sandwich, but the waffles, French toast, and eggs Benedicts are also amazing. It's a little hard to flag down a waiter at times, but overall a wonderful brunch spot."
2-Feb-24,"Been searching around for a brunch place in the area that is more American as there are plenty of Asian options, but i also don't want to settle for ihop or denny's (no offense, i love them but there's just a time and place for them you know). the place is super cute, and i love that there is some unique options that have asian and American fusion breakfast, the food portions are huge for its price, and they are all super duper delicious. There is parking lot generally around the area or street parking. It is usually not too busy, and the staffs are super friendly. You pay first but then the waiters come out with your food and will continue to come for the refill coffee I would come back again!"
31-Jan-24,"Love coming here for brunch, the food is delicious and the service is great . I 100% recommend!!"
27-Jan-24,Amazing food. Ordered Norwegian Benedict and it was way better than expected. The plate comes with a salad and fried potatoes. Friendly staff. This place looks clean and welcoming. First time here. Will definitely return.
27-Jan-24,Great food and excellent service. Menu has lots of options. Try  the mango green tea.
25-Jan-24,"This should be called Freezing Yolk. We had the pulled pork Benedict and Nashville hot chicken Benedict along with the banana toffee French toast. Also what was supposed to be hot coffee and a hot cappuccino. EVERYTHING was cool to the touch. Not even kinda warm. Certifiably cool in temperature. The restaurant was not crowded and we were served fairly quickly, so it's not like the food should have been sitting out for too long. That said, the restaurant itself was cold too. The flavors were actually pretty good. But even if it's 100 degrees outside, if I order food and drinks that are supposed to be hot, they should be...hot! Even my better half, who doesn't need anywhere near steaming food, was put off and was wondering whether this meal was premade and failed to be heated. Keyword: fail. And did I mention freezing? We really were looking forward to this meal after reading the reviews, but left sorely disappointed. And shivering."
22-Jan-24,Good customer service. Food is so good and filling. I would recommend to my friends and family
20-Jan-24,Food was delicious. Those fresh toast were great. Even my son ate half of my smoked salmon sandwich. The horchata latte was good and not super strong. Service was quick. You order when you arrive and get a number to get your food served. Cute place. Perfect for large parties or be at the bar.
20-Jan-24,The food is super delicious and the service is great! Waiters are nice and friendly and have good recommendations since it was the first time eating there. Food was served nice and HOT! just how I like it. The place wasn't super busy but it seems like it would get packed later in the time. Nice ambiance would definitely go back!
16-Jan-24,Finally Alhambra has a brunch placeFood is good and has variety to choose. In service they do their best to satisfy their customers. I like high ceiling  which they have and feeling is more space. By the eay ı loved their Ube french toast excellent
9-Jan-24,Always can expect a tasty breakfast here!  Love the ambiance.  French toast is very tasty but what isnt when its deep fried..lol! This place hers my vote for my favorite breakfast pkace.
8-Jan-24,"One of my favorite brunch spots.  You can't go wrong with their eggs benedict! The classic is the best.  The hollandaise sauce is good, it's creamy and not too tangy. I normally try to avoid eating too much carbs, but their potatoes are irresistible. Their french toasts and waffles are also yummy.  I usually park on the parking structure nearby.  You can park on the streets as well.  Their service is good.  You need to order and pay for your food in advance.  If there's a line, you can put your name on the waitlist on a station in front of the cafe."
3-Jan-24,"This place is nestled in downtown Alhambra, and I honestly expected more. There was a wait, and the inside decor were quite nice. The service was fast and efficient (you order at the front then sit). However, I thought the food was mediocre at best."
29-Dec-23,Delicious breakfast/ brunch place. Everything we ordered was delicious and it came fast.
23-Dec-23,Food was amazing. Every dish from smoked salmon to omelet to apple cinnamon French toast to toffee banana crepe. Sooo good. Already thinking of coming back even though I just ate here
19-Dec-23,"Came here with some friends and had such a great time! You order first then sit down. It is pretty spacious and thankfully it wasn't too busy. I ordered their Florentine Benedict and it was CHEF'S KISS! The muffin was nice and soft, I loved how flavorful the mushrooms and spinach were and the poached egg was perfectly cooked. Pretty big portions although most of it are potatoes, it was delicious and filling nonetheless.I would definitely be back again!!"
18-Dec-23,"Im a first time visitor and I absolutely loved the brunch experience here. The food was delicious with generous portions. We had the avocado benedict,  the filet benedict, a mocha, and a hazelnut oat milk latte. The service was great and they gave us suggestions to try since it was our first time. I will be going back to try other dishes. Can't wait!"
18-Dec-23,"This place never disappoints. Delicious, consistent food every time we've been here. It's dessert for breakfast, brunch or lunch. We ordered the Cinnamon Apple French Toast (1/2), Crunchy Honeycomb Crepe, Croissant Avocado and Ham sandwich, and the Nashville Hot Chicken Benedict with coffee. Even the coffee was made just right; not too strong and bitter, yet not weak. Andrew took our order and served us. He was on top of it when one in our party hadn't yet gotten her food, but saw it was on its way and let us know. He gave us the perfect blend of space and service - refilling our drinks when needed. If you love breakfast foods, this is your spot!"
17-Dec-23,Great food. Fast service! I would definitely come back. Helpful tip : Sunday mornings best to arrive by 9-915 the latest to avoid the crowd. We walked in at 9am and by 930 there was a line out the door!
12-Dec-23,Bro I don't even like breakfast food I had the crab cake bennedict and OMG I'm in love it was fucking delicious and the vanilla latte was so good seriously best breakfast spot ever !!!!
10-Dec-23,Favorite brunch spot - it gets busy sometimes but still always fresh ingredients and always made to just right.
10-Dec-23,Service is good. Food is ok the eggs were very well done. Salmon a little salty but still ok. Now the utensils provided were very cheap and should not have been used. It cheapened the experience. I would suggest that they upgrade the utensils immediately.
8-Dec-23,I wanted to like this place but it was pretty hit and miss for me. The portion sizes are huge though. I ordered the Nashville chicken sandwich and French toast as well as an Ube latte. My gf ordered the mango habanero(?) omelette. The chicken in the sandwich didn't have much Nashville seasoning on it? It just tasted a bit spicy. And the French toast was fried. It was my fault for not seeing it was fried on the menu but it just tasted like oil to me unfortunately. I could only eat one piece and a half order comes with 4 pieces. My gf said the sauce for the omelette was too sweet for her. I did enjoy the latte as well as the salad and would be willing to try other items on the menu. The place was packed. They don't take reservations so going earlier is a bit better. They are able to seat big parties and it's hard to park but there's a lot a block away.
3-Dec-23,"Food was good but I was personally not happy with the options on the menu.  Also, the music was way too loud.  This place was a bit too trendy for my taste, but obviously a lot of people must like that vibe.  If you do, go there; if you like more peace and quiet when you are eating, this place may not be the best place for you."
2-Dec-23,"Got here around 10:50 on a Saturday and signed into the iPad waitlist that's outside. The wait was under 5 mins and once you are inside, you order at the front and they'll give you a number. You can sit anywhere and they'll bring the food over.The inside of the restaurant is very cute with some holiday decorations! There are tables and bar seatings (no outdoor seating).Our food came pretty quickly and I ordered the mango habanera chicken benedict, which is apparently a new item on the menu. The potatoes are super crispy and the veggies are super fresh. On to the actual benedict - there's a fair amount of chicken in there and the slaws are delicious (to be fair I normally don't like slaws that much). The only thing is the sauce is a little bit too sweet and wished the mango flavor is stronger. The overall portion is pretty big!   Pro tip: check in on the iPad that's set up outside once you get here since I don't see a Yelp waitlist through the app."
30-Nov-23,"Brunch do-over at the Popping Yolk Cafe - Alhambra location. We had previously tried to drop by their Pasadena location, but there was a long wait, so we decided to check out this location instead when the opportunity came up. You order and pay at the front and seat yourself, no frills on the service. It's a pretty casual diner-like environment.My boyfriend had the Ham and Cheese Omelette ($16.50) and I had the BBQ Pulled Pork Benedict ($18) with a Lychee White Sangria ($10.50/glass). The drink came out first and the food came out a bit after. I was surprised by the large portion. Each of the orders came with both a salad and a mound of country fried potatoes. Definitely not a delicate brunch. I find their salad to have a lot of long leaves, getting some salad dressing on my face, which I don't enjoy. The country fried potatoes were the star of the dish, being very crispy and crunchy. I think I liked it more than my benedict. The pulled pork was overly sweet, even more sweet than typical pulled pork. The egg was poached well, which was nice. My sangria could use a stronger touch of lychee for my preference. If something is in the name, I really want to taste it. I liked it but I can't say I love it or have any strong desires to come back. The country fried potatoes were the most memorable thing on the plate. I will have to say I'm glad I didn't wait at their Pasadena location if this was all the hype."
16-Nov-23,"My friend and I came here after a visit to the SGV for a concert and while we were deathly afraid of loud noise and bright light, popping yolk did a good job helping us recover! The ambiance of the restaurant was very mellow and casual and the energy gave a relaxing brunch.The Norwegian Egg Benedict was a delightful deviation from the traditional, featuring perfectly poached eggs nestled on a bed of smoked salmon and a fluffy English muffin. The hollandaise sauce was rich and velvety, adding a decadent touch to each bite. The dressing  with the mixed green salad that they provided us also provided another layer of bite when paired with the eggs, I heavily recommend this dish as it is their signature!"
12-Nov-23,"Good breakfast stop, enjoyed the atmosphere and the neighborhood it is located in. Definitely worth the stop! The two egg dishes we tried were cooked to perfection."
12-Nov-23,First time here at Popping Yolk Cafe. We came here to celebrate my friend's birthday. With all the good reviews we decided to give it a try. Sorry to say we are quite disappointed. We ordered the Avocado eggs Benedict and the Ube French toast. Both were not as good. The service was fast. At least we didn't have to wait that long. But the food was not that good! Not as we expect it to be from all the reviews!
11-Nov-23,The food was delicious!!!! The waitlist goes by pretty fast. You have to order and pay before so definitely recommend reading the menu while you wait! The french toast is so crispy which i liked. They also bring out the food pretty fast as well. Overall the ambiance was really pretty and would recommend to take loved ones here to show the pretty scenery
7-Nov-23,Amazing brunch spot in downtown Alhambra!The yellow building can't be missed! I went with a group 4 for Sunday brunch and the wait was only 20-25 minutes at 12pm. You order at the counter and grab a table. Food came out quickly and the portions were very filling with country fried potatoes and salad. The hot chicken benedict was great and so was the salmon omelette! We also got ube french toast to try and it was a bit dry but extra syrup helped. Would definitely come back again to try the other items!
4-Nov-23,Almost passed out as I saw the Ube French toast come out of the kitchen... my mouth watered so much they had to put the wet floor sign out. Went to the bathroom with such satisfaction. ;) Highly recommend this place after a Sunday morning hike or brunch date!
3-Nov-23,Food was really good. Large portions. Clean restaurant.  The only negative was the 3% service charge.
2-Nov-23,My boyfriend & I decided to try out this place after seeing it was only 5 minutes away from our hotel. I am so glad we stopped by! I don't remember what flavor coffee I got but it was an iced something latte & it was super good. My boyfriend got the bacon & cheese sandwhich on a croissant & added avocado. They forgot to add it in the sandwhich but once I told the cashier he had them bring it out on a plate! I appreciate how fast they got that to us. I got the bacon and cheese Sandwhich which was so good! I really liked the sweetness of the brioche bread. The potato's were very good as well my bf said that was his favorite part lol. I also liked the salad because it was light and refreshing. We also decided to share the banana toffee French toast which in my opinion was the star of the show! I'm still thinking about them today  it was honestly so much food that we could have ordered a half plate but we got greedy I would say I really liked the ambiance of the place & although it is on the pricier side for breakfast I would still come back.
1-Nov-23,"Came for the first time to celebrate my sister's 18th birthday expecting at least half of the ""good things "" people commented about this place. However we got total opposite starting from the unprofessional service to the poor customer attention. Only ok thing was the food which I would of regret completely coming here if it turned out a disappointment as well. Had to ask for a manager as they asked for tips at the beginning which makes no sense since you pay for how they treat you throughout the meal but anyway manager wasn't even there or at least that's what they said so no wonder things were running this bad. Not coming back!"
31-Oct-23,"Popping Yolk always hits the spot! I always order the Eggs Classic Benedict with an Americano  Ps. I love how crispy the potatoes are! If this is your first time going, wait times can vary especially if it's the weekend. However, keep in mind that you order at the counter before being seated. This is perfect if you're going to meet with friends (you won't have to split the check or anything at the end of your meal lol) Ambiance is pretty solid! Staff is pretty friendly... A great plus for this location is that parking is rarely an issue!"
23-Oct-23,"Cute small spot, walked in today which was a Monday around 11am and the place was busy. You order and pay upfront before your seated which I didn't mind. Ube French toast was bomb! Popcorn chicken and onion rings was just ok. I didn't get to try the Benedict but they said it was really good. Def coming back to try the other French toast items."
23-Oct-23,So yum!!! Tried 3 of the french toasts and they were delicious! Definitely coming back again for that Taro French toast.
21-Oct-23,"This place was so good. Too bad they are a little far for me bc I would totally go weekly or evenly daily. I love brunch and I will say everything I saw looked delicious. I ordered the Nashville Benedict and the Apple Cinnamon French toast. I couldn't finish either because it was so much food. Chris the host was helpful with recommendations. She suggested the French toast and it did not disappoint. The chicken was tender, the eggs cook perfectly. I seriously can't wait to go back to try something else."
18-Oct-23,Great place to have food take out. Great service and friendly. Food is addicting. Love this place.
17-Oct-23,Ok I loved this place a lot and always ordered the Nashville chicken Benedict every time I meet with my friend here. Literally the only thing I'd order from here with their delicious horchata latte.  I don't know when they changed the breading of this...But this is not what it was like.  This shouldn't be called Nashville chicken if the breading stays this way. I was pretty sad I paid $18 something for a dish I didn't expect to get
11-Oct-23,"It's difficult to find western brunch places in SGV and this is probably one of the few choices if you aren't into Asian breakfasts. The food is decent and okay, nothing to write home about. The French toast was overly sweet and very one dimensional - not something I would order again. Prices are on the high side. Service was fine. Casual brunch setting."
10-Oct-23,"I have been to the popping yolk in Pasadena for a few times, wanted to try the Alhambra location. The restaurant is located on Main Street and it has a different vibe. The food quality and food service are equally good. We ordered the California and Florentine Egg Benedict. The eggs are nicely cooked and the side potatoes are crispy. I wanted to try the Ube latte since I usually order the hazelnut latte. The ube flavor was a tad subtle that I thought it tasted like a regular latte. I'd probably try the caramel or go back to the yummy hazelnut latte. This location is slightly smaller than the Pasadena location. For the same price and service, I'd prefer a little farther drive up to Pasadena for a roomy and comfy ambience. All in all, it's a nice restaurant in old town Alhambra."
9-Oct-23,"First time eating here and the service was fast even with the place being packed.  The food is excellent in my opinion.  I had the original eggs Benedict with bacon and ham, came with potatoes cooked to perfection (crispy on the outside and hot on the inside), also a salad with balsamic vinaigrette.  The atmosphere is laid back with customers having conversations and enjoying there breakfast.  Of course I had a mimosa or two because it's brunch and that's the rule.  Definitely coming back to try there delicious food and experience the friendly staff that made my brunch so much more enjoyable."
7-Oct-23,"I went for a brunch and everything was amazing , the food , service and the decoration 10 of a 10"
4-Oct-23,"Food was very delicious, brought my mom for her birthday since she is a morning person you know how that went Fried French toast hit the spot and the lattes too. Service was very fast and  amazing and ambience too."
30-Sep-23,Spam kimchi omelette and Norwegian Benedict was fabulous! Really cool ambience. Would come here over and over again.
27-Sep-23,I've been here before but it took a few years to come back bc there's always a wait. Came on a weekday morning to no wait and had their Norwegian Benedict and house french toast to share among two. I usually feel stuffed after eating a benedict bc of how heavy it is but this one left me feeling pretty good. The smoked salmon was a tad salty but not overbearing when eaten with the runny egg. Portion sizes are generous and we left feeling full after sharing an entree and a side. This place is a honestly a little gem in an area so saturated with Asian food!
25-Sep-23,"FOOD: I've been coming to Popping Yolk since it opened in 2019, and my go-to orders are the Smoked Salmon Omelette ($19) & Norwegian Benedict ($19). For sweets, their House French Toast is yummy too ($9.50/$16)!- Pretty consistent quality from all the times I've been, and most orders come with a side salad and breakfast potatoes/toast as well.- The Smoked Salmon Omelette was a tad bit salty the first time I ordered it, so I've been asking for it with less salt since and it's been a lot better! Good portion of smoked salmon, spinach, and mushrooms inside. I wish the eggs weren't cooked as dry.- Their benedicts are good, but I have run into a few occasions where the yolk of the egg was too well-done. - I've tried the latte once and it's pretty standard, can skip it.SERVICE/AMBIANCE: This place gets PACKED, especially on weekends, so I would recommend going around 11 AM if you are planning a weekend brunch. You order at the front and pay before getting seated, then they bring your food to the table. Feels like a mix between quick/table service; there is outdoor seating as well in the back. OVERALL: Although, I would recommend this place as a brunch spot, I do think it is a tad expensive. After tax, it's over $20 for an omelette, and most would probably argue that they could make it themselves. Plus seeing the over 30% price increase since I first came was a bit crazy..."
24-Sep-23,"Very disappointed in the food. The items came in a peculiar order, 1 entree (ham and cheese omelette), then another entree (crispy honey comb crepe) 15 minutes later, and then our appetizer (fried calamari). The delay on the entree was blamed on our section being ""slow."" By time my appetizer came I had forgotten I ordered it. Instead of telling us they ran out of whipped cream to make our crepes, they filled them with fake whipping cream, (which I actively dislike) and then put the remnants of their real cream on the outside as if we wouldn't notice. Well I did and that made it inedible to me. My companion did not care and opted to eat it, but I would have preferred a refund for the crepe. When I commented about the difference in cream to the waiter, they seemed confused and said, ""Oh it should be the same. It tastes different?"" Oh yes, it tastes very different. The ham and cheese omelette was mid and the fried calamari is from a bag. The lychee sangria did not taste like lychee, but the egg coffee was very good. Touching briefly on the service, we arrived about 90 minutes before closing and it felt like the staff wanted us gone. They were ignoring us when we raised our hands or looked around hoping someone else would answer us. At one point a staff member who had clocked out flagged down our waiter, but he did not acknowledge it until we made eye contact. I will not be coming back here. This would have to be someone I love's favorite restaurant."
24-Sep-23,The best coffee I've ever had just amazing.  Not to mention the high quality bacon I had as a side dish to accompany my fried French toast that's just amazing as well. I highly recommend this spot. The eggs Benedict are amazing as well along with the potatoes. You must try Popping Yolk!!
21-Sep-23,"Did someone say brunch? Count me in...and a group gathering? Even better.  Met some fellow yelpers from near & far on a Saturday morning.  I had read some reviews and was excited to try their food. You order at the front counter as soon as you walk in, they give you a number, and when your order is ready they bring it to your table. It was packed and people kept coming in.  We sat outside in the back to accommodate our large group.  It was the perfect table.  Most of my yelp friends ordered their infamous Eggs Benedict which I personally have never been a fan of.  So, this AP went with a 1/2 order of the deep fried French toast w/fresh berries.  (My friend Mikey ordered the same exact thing! Woo hoo!) It is as good but a bit too deep fried and crunchy. Next time I will order the waffles.  I also ordered a latte with an add shot and asked for light foam. It was all foam, just sayin.  3 sips and poof...it was gone! *The eggs Benedict servings were huge and came with potatoes & salad!!! Lucky. *Location seemed a little sketchy but safe.  *Plenty of street parking.  Read the signs.  Also a few parking lots.  *It gets very busy on the weekends - from opening to closing"
21-Sep-23,I would come back for the crispy potato cubes alone! Perfectly gooey egg and a toasted English muffin. Even the chicken was crispy. What's not to love?
21-Sep-23,"Thanks to Auntie Nadine for setting up the UYE. I love Eggs Benedict. I wanted to get the crab cake one. I asked the cashier if they used real crab or imitation crab. Her response was that she wasn't sure since she never had it before. That's never a good response to give to a customer. If you're not sure go ask your manager. I wanted the real crab, but since she wasn't sure I went with my second choice.The Ube French Toast looked appetizing. Ube is huge these days and seem to be everywhere. I really liked the French Toast as it was crunchy. They batter it and fry the whole thing. The Horchata Latte was also very good. It wasn't very sweet and I could taste the hint of horchata. I like the design they made on it with the foam. It was fun meeting with the Yelpers from LA. A big thank you to Emmett for coming from San Diego and bringing the schwag."
20-Sep-23,"Everyone should come early to check in because it is a long wait if you come during the busy times. My Nashville hot chicken was very delectable and had a nice kick to it for a medium spice I asked for. The chicken is crispy in the outside and juicy on the inside. The potatoes were amazing too, not soggy at all. Salad was good too, gives the plate a nice color. I would definitely come back again. I would take my boyfriend. You have to order in front of the restaurant and then take your seat that the hostess provides for you. It was very good."
19-Sep-23,"this is easily my favorite brunch spot  the servings are huge and my favorite item would definitely be the norwegian eggs benedict along with the french toast. the hash rooms are probably my favorite part of the dish and i always feel satisfied whenever i come here. you order at the front and then sit at a table to wait for the servers to bring your food and the greenery decorations in the environment make for the perfect brunch aesthetic. it does get pretty crowded on the weekends, but not too bad if you come slightly earlier."
19-Sep-23,"Brunch with ten Yelp friends in Alhambra, California...I needed to find a place to accommodate a large group, and Popping Yolk Cafe fit the bill!We all found free street parking on a Saturday morning. The restaurant didn't take reservations, so, luckily, a few people arrived early and arranged tables outside for us... thank you!Inside, the tables were occupied, and the volume level was high as happy customers chatted together. The line to order was out the door... wow... this is a popular spot! The cashier kept her cool as we added onto our table's number: 35. Our food was brought to us promptly. I ordered the new menu item: Caprese salad. I enjoyed the cherry tomatoes, mozzarella cheese balls, and pesto that rimmed the bowl! The vinaigrette dressing balanced out the arugula so that it wasn't bitter! This was a wonderful experience as we all caught up with each other while some of us made new friends! Note: Thanks to Emmett, who drove all the way from San Diego and brought us Yelp schwag!P.S. my friends really enjoyed their Crunchy French Toast and delicious Eggs Benedicts!"
18-Sep-23,"We recently enjoyed a weekend brunch at this downtown Alhambra location of Popping Yolk Cafe. There were 11 people in our party, and only one had dined here before. As an out-of-town visitor, I wasn't sure how the parking situation was, but I was able to score a two-hour curbside spot almost directly in front of the business. Reservations were not accepted so the first two of us who arrived placed our orders at the service counter up front. The staff allowed us to occupy a set of tables squeezed together in the back patio which was perfect.Supposedly, the weekend crowds start showing up at 10 am. This happened to be our meeting time so the stragglers in the group encountered a bit of wait to order their food. The individual dishes were delivered to our tables fairly quickly. The menu was chock full of choices with benedicts, French toast, omelettes, crepes, and waffles featured for breakfast. The lunch categories were sandwiches, salads, and burgers.I opted for a Smoked Salmon Omelette which contained spinach and mushroom with the lox. A piece of toast, garden spring, and country fried potatoes came as sides. It was a large serving of food that I managed to consume about half before placing the remainder in a take-out box. You will definitely get your money's worth from the portion size. I couldn't find much to nitpick about because the kitchen did a great job of cooking and plating the item."
18-Sep-23,"Classic BenedictReally nothing special here. Order when you enter then find a seat. Hollandaise sauce was just ok. As we're the eggs and salad. Really nothing to complain about, but nothing to get excited about either. The potatoes were the star of the show. Perfectly crispy.  The restaurant itself is comfortable and friendly. There are a wide variety of benedicts and other breakfast items to pick from.Edit:Candy, thank you I will. I forgot I had reviewed the restaurant over 2 years ago and ordered the same thing. I guess I'm a creature of habit. I'll try something new next time."
13-Sep-23,"Everything is just okay.  Including food, service, and ambiance.  Nothing particularly good or bad.  Just a place for brunch."
11-Sep-23,"Tried for the first time and it was overall pretty good! I got the Norwegian Benedict and it was really good, their potatoes are super crispy and delicious but the pieces are a bit small so some were just crunchy bits. Also ordered an oat latte which wasn't my favorite, would suggest the teas over the coffee drinks. We also got some of the omelets and the nashville hot sandwich but it's not spicy at all, just a heads up."
10-Sep-23,"Loved everything about this place, The food, The atmosphere, The service; everything was great. I most of all enjoyed seeing how everyone worked together to make sure we were well taken care of. Will come back here every time I'm in the area."
9-Sep-23,"First time here on a Saturday morning . Lots of breakfast /Brunch options .   Portions are large , you can share them .Yes it was a little busy  considering the time .You order food and pay , then you sit in dining area .Staff brings food to your table , service was good .Nice vibe .  Will definitely come back here again!"
5-Sep-23,"Cute interior. We had a 35 minute wait for two people on Labor Day. My date and I split the Santa Barbara burger and the ube stuffed French toast. Gotta love the sweet and salty mix. Everything was cooked to perfection. The ube French toast was especially yummy without being cloyingly sweet. We also split the lychee mimosa pitcher which was super delicious. I recommend asking them for ice though as it was chilled but nearing room temperature. There were a bunch of stool high tops which aren't the most comfy, but I guess it fits more tables? Looks like there was another room in the back but maybe they had it closed off because it was a holiday. Perfect spot for out girl's brunch!"
3-Sep-23,"I love places where you get the bill out of the way.  As soon as you walk it above you is the meanie and the cashiers border and take your number and grab a a seat. Perfect for big parties who all want to split a check. The place is small, but really nice inside.  Comfortable seating and really nice staff.  Came to check on us frequently.  The food was delicious.  The omelet had avocado mushrooms and cherry tomatoes inside with spinach.  It was absolutely delicious and with pesto on top.  Super filling.  The potatoes were just perfect.  The salad has a very delicious vinaigrettes. Super light and flavorful.  The French toast was a little sweet but l, still good if you're looking for a crunchy textured French toast. We ate it last so it was cold, but I will be sure to order it again and try it warm.  Comes with whipped cream, but we weren't too  fond of that. Tasted like the one you get in the ice cream trucks.  Nothing wrong with that just wasn't feeling that.  Everything was absolutely delicious. Looking forward to trying the Nashville chicken sandwich next.  Looks delicious."
3-Sep-23,Service was great and the food was yummy. Really liked the French toast crunch! Will definitely return!
29-Aug-23,"Went on a Sunday after lunch time, wait was 15-25 mins, service was excellent. Was quite hot in main dining area. Restrooms very clean. Nashville hot chicken benedict: really looked good, but the chicken was so thin, it was mostly crunchy batter, which tasted like the overly fried potatoes-like old cooking oilJumbo fried calamari: not so jumbo and was gummy, even the batterToffee banana liege waffle-so limp and thin, zero crunch, was not what we were expectingHouse french toast: deep fried breaded bread-tasted like the potatoes and chicken-like old cooking oil. Hardly any condensed milk/syrup. We asked for extra sauce, but was sad it didn't help."
27-Aug-23,"Best speak easy in town, don't tell everyone about it , it has the best breakfast in LA, coffee is ok , but the food is GOOD!!!!"
26-Aug-23,Expensive but a good brunch place! one of the biggest cons is the LONG lines- best to come on weekdays or super early on weekends. The food is pretty filling especially since they pile a lot of potatoes. Overall pretty good but not the best brunch place I've been to.
22-Aug-23,Great atmosphere and decor inside. You order first and then sit down. All of their savory dishes are all some form of an eggs Benedict. Generous portion size with the potatoes and salad.
20-Aug-23,Ordered the apple cinnamon French toast. It was a little too sweet for me. Kind of like a churro and an Apple fritter had a baby. More of a desert item then breakfast. I loved the fact that you could get 1/2 orders. Service was quick and efficient. You order & pay upfront then the food is delivered to your table. Ambiance is very trendy. Seat yourself after you order. Tables are cleaned frequently.
20-Aug-23,"Not as I'd expect it to be. The food was nothing special, this was more of a presentation type of thing. Food was lacking flavor. I honestly thought this was just all precooked food from the markets frozen food section with the exception of the eggs, salad and fresh orange juice.There was nothing fresh about the food we ordered. The bacon was weird too, no authentic bacon flavor and it had a weird taste to it. The sausage links were just about the same, like something you get from the grocery store, in the deli section. Potatoes were a good amount but no flavor whatsoever.Service was not all that either, we were told only certain tables were available and given the option of the bar, outside or a very small table squeezed between other guests there. We chose the outside which was nothing like the inside. The inside was much prettier to look at but it's way too loud that you could barely hear the cashier taking your order. We ended up coming back inside and sat at the bar.We had ordered three meals and only received two of them. Once our food was served, no one ever came by to check on us if we needed anything. I had to stop a waitress to let her know we were still missing an order. I assumed she went to tell some one but I still never got the order. I ended up asking for a refund because by that point my daughter and I were ready to go. Not so sure I'll be coming back here again. It's way overpriced for some items that are clearly not worth it."
18-Aug-23,Great brunch spot. You order your food at the front and grab your own table. It's a cute little restaurant
16-Aug-23,"I was visiting LA with some friends and we decided to go here for Brunch after reading all the amazing reviews. The food and the service was top-tier and came out quickly. You order at the front and then you sit down and they bring everything to you and they consistently check up on you and make sure everything is perfect. Service, food, and ambience was excellent. Would recommend to anyone wanting a tasty brunch. I also enjoyed the Apple cinnamon French toast and it was to die for!"
14-Aug-23,"1.Great hour- opens at 8am, give me time to get yummy food to face long day of work2.Great volume - just order 1 is actually can fill up 2 persons 3.Many services ppl, so not to worry no one responds when you need service 4.Place pretty spacious, not to worry ppl next to you listening to your conversation"
13-Aug-23,Best breakfast place i have ever had ! 10/10 from the way they prepare the food to the taste was great. Nice portions for the price !
9-Aug-23,Hopped off the plane at LAX with my dream and cardigan.. Welcome to land of brunch!! Popping Yolk Cafe was the PERECT brunch spot after we arrived in LA!! I ordered the croissant smoked salmon sandwich and everything about it was so delicious. From the freshly toasted croissant to the abundance of lox to crispy country fried potatoes.. what more could a girl ask for?! Would definitely come back here!!
7-Aug-23,"/)/) ( . .) ( づ  the potatoes weren't fried in the freshest oil and a bit too oily for my taste. The eggs were perfect but were missing flavor and saltiness. My florentine Benedict was very bland, barely tasted the sauce. The waffles were good and so was the crepe. Nothing outstanding here, very solid taste. One egg dish came 20 mins later. Service and ambience was okay. Was a Little disappointed by this place but maybe because I had high expectations. They had a various items on the menu to choose from which I appreciate."
7-Aug-23,One of my go-to brunch places in the area.AMBIENCE:bigger inside than it looks than the outside. Lots of seating. Clean. You pay first/ you sit/ they bring food after. FOOD:Mango ice green tea: Not to sweet. Refillable! Nice and refreshing on a hot day.Mango Habanero Chicken Egg Benedict: nice sight sweetness and kick to it. Would order again. Ube French Toast: I like the crunch. My friend and I couldn't taste the Ube too much. Maybe the syrup and slight fried oilyness overpowered/ was a bit too heavy for us. Nice to try.
