Date,Review,SentimentScore
13-May-24,This is one of my Favorite places in town 100% have celebrated many special occasions here!!!! Mother's Day recently was exceptionally crowded and the wait was a bit long but was worth every extra Minute!!! This place has exploded in popularity and you can see that by the diverse patronage that you see come through the doors. I applaud the small scrappy crew that keeps this restaurant going and continues to draw new customers in for a taste of Africa like No other restaurant in Las Vegas!!! Be prepared for a wait and bring your appetite you will not be disappointed.,0.9719
12-May-24,Went in with an open mind and came out expectations exceeded Food was amazing so much flavor my wife and I loved it Andrea our server was amazing as well. They had a DJ as well and set the perfect mood.,0.9607
10-May-24,"FOOD IS ABSOLUTELY AMAZING!!! Service was exceptional, given the fact they were super busy!!! The ambiance was awesome as well with great music and music videos in the background. Awesome place to eat and definitely a must if youre near the area or even in Las Vegas. A great gem to try something new and unique!! Definitely coming back for that Fufu with Oxtail!!!",0.9887
7-May-24,"To start, the ambiance is very relaxing and enjoyable. The service was great! It was our first visit, so they gave us samples to try before we made our decision to order. Our waiter was very attentive and checked on us regularly, making sure we didn't need anything. The food took some time to arrive, but it was definitely worth the wait. The food was delicious and hearty. Great first time experience trying African food!",0.9769
5-May-24,"I heard the hype about this place before going to Vegas so when I arrived, I decided to try it. It's a bit of a drive from the strip but well worth it!I had never had Senegambian food before but my tastebuds were interested. I was greeted warmly and seated promptly when I entered. I received the menu and looked over it several times not sure what to order for my entree. When the waitress came to take my order, she asked if I had tried Senegambian food prior. I admitted to her that I had not and she offered to bring me samples. I ordered the hibiscus drink and the neem eggrolls to start and I anticipated that the samples would help me narrow down my entree choice. She placed the samples on the corresponding menu photos/descriptions and left. Everything I tasted was delicious!!! DELICIOUS!! Afterwards, I still could not decide. When she returned, I told her that she made the decision a lot harder, lol!! I ended up getting the peanut stew with lamb and jollof rice. Divine. The service was great, unfortunately, I do not recall the beautiful young lady's name but she was very sweet and patient. I really enjoyed the music while I was there. And the artwork was very beautiful and empowering. Anyway, I will definitely be back because I need to try everything on the menu.",0.9937
4-May-24,"Great service, chill spot it's definitely a vibe, they give you hot sauce but I didn't use it its perfectly seasoned and spiced. Like I couldn't stop eating I didn't even drink my drink. Wanted to keep enjoying the food",0.9656
30-Apr-24,"Chill little spot with delicious food and quick, friendly service. I had the peanut butter stew and my husband had the red stew, both were so good. I've never had West African food before but it's definitely one of my favorites now.",0.9176
30-Apr-24,"First time trying african cuisine and I was blown away by not just the food but the service. Wow! The ladies here were all so sweet and so welcoming. They offered me samples of the stews since it was my first time- a great first experience Sampler: Egusi: so hearty, slightly bitter, and the texture reminded me of mash tofuPeanut butter stew: so peanut buttery and reminded me of Dan Dan Okra stew: Smokey and has semblances of baba ganoush/eggplantsRed stew: perfect blend of spiced tomatos, sweet and savoryWe got:Oxtail Stew with Fufu $28: very flavorful and not stingy with oxtails at all! Fufu was also so fun to eat Side of Jollof Rice $7: smoky, spice-y, and the perfect charred rice texture The decor and music stayed true to African roots. The owner and staff are all so sweet and I loved how home-y everything felt. Off the strip, but definitely a must try in Vegas. I'll def be back! IG: @nancyfooddiaries",0.9968
29-Apr-24,"Amazing food. Everything is served fresh. The service is great. The food does take a little while to be served, but the wait is worth it. The environment is relaxing. Live DJ music on Sundays :)",0.9455
28-Apr-24,Everything had so much flavor and the service was nice as well. It was my first time experiencing African food and it did not disappoint! And the place is overall pretty clean and the staff is friendly too. Definitely a place to check out if you're looking for a hearty meal.,0.9535
25-Apr-24,"This was my first time coming to this restaurant and also my first time trying this cuisine! 1000/10 experience! My server, Oregolele, was so nice to me and took the time to recommend me food options as I didn't know what to get. He was also very nice to other tables even though when I came in, he was the only one up front. I am definitely coming back to try the rest of the menu. Food was so good and service was outstanding!!",0.9696
24-Apr-24,"This weekend was my first time eating food from the Gambia. Reggae In the Desert was the place. You talk about food with taste!! Well, my spirit led me to Calabash. Once just wasn't good enough for me. I went back for seconds after a few hours. And there hibiscus drink put my own aside. I can't wait to visit Vegas again. This will be my spot to eat. Great people with good spirits create unforgettable food. LOVE",0.8935
23-Apr-24,Food and service both amazing. Very warm and inviting atmosphere! They bring you a sample of the flavors just in case your not familiar with they amazing taste of African cuisine. This place is a must try! Ask for Nana,0.9176
23-Apr-24,First time and NOT the last. So good!! Food and service was top notch.  The music and decor made it very memorable.  I would recommend this place for overall quality and flavor. I'll be back soon.,0.8095
22-Apr-24,"HONEST REVIEW FROM MY EXPERIENCE: The place is nice. Clean for the most part (minor things but overall clean place)Was not what I expected when walking in. They had a nice dj and played good music but just was a tad bit too loud for a SunDAY and it wasn't anything special going on. It kinda gave club vibes and I had to talk loud just for my family to hear me speak at our table and when speaking to waitress I had to speak loud so she could hear me. It would have been great if something was going on. There was a tall lady that was very nice and I loved her and wished she was our server. She served our drinks. Our actual server was ok, I just wish she would have come more often and checked on us. We had to wait a while to be checked on and took her forever to bring the check and it wasn't a lot of guest present so maybe she just has to work on moving a little faster and showing better customer service as if she wants to be at work. Also, when we asked questions about options, she was very vague. I had to call my African friend and ask her what would she suggest to order. Overall, this would be a nice spot to just come to for a drink or so but I do not think I will come back to eat. The food is ok, but I've had way better. Also, it has had myself and my family sick the entire night running to bathroom. Like to the point we may have to call in to work ‍. One of us ordered the okra soup with chicken and it was supposedly charred but it was very much so burnt. You could taste the burnt taste in the soup as if they had the heat too high and left the food cooking too long without stirring. The waitress said that is how they cook it which is when I realized I probably would not come back. Had it been a mistake then I would have understood but if this is how the dish will taste EVERYTIME.. no ma'am!! I'll pass! The oxtails were a little too tough for me compared to what I've had before as well. It kept getting stuck in my teeth and one of the oxtails was slightly pink in the inside (I noticed when I got home to attempt to eat leftovers.. it wasn't as tough as the others) The empanadas weren't bad but they weren't good either (it is good enough to order however) I did eat them. The chicken wings were ok. I actually liked the bbq sauce that came with it. I dipped my fries in it. I LOVED the pineapple ginger and the hibiscus. A must try however they do not give refills for those. I would have to say my total for the meal was not worth it, but I am glad that I was able to try it out. I hope my review helps improvement. Everyone has a different experience and different taste buds but this was my experience. I expected more from what I saw from a popular IG post that made me want to try and I was slightly disappointed. I'm not from here and it has been very difficult trying to find good food here in Vegas which can be irritating at times. Overall: 2.8Ambience: 4Service: 2Food: 2.5",0.9981
19-Apr-24,"These guys are a hole in the wall in a strip mall. I only went into the place because my English literature class was giving us extra credit for finding foreign made food. I am very glad that she did. The food is outstanding from the appetizers to the main dish. The waitress was awesome, and as we were leaving, the DJ that they had on site playing West African music and some other, stopped what he was doing to tell everybody that left,""Thank you for coming"".  Awesome ambience, and very clean and Modern inside.",0.9732
18-Apr-24,"This place is wonderful. The service is exceptional, drinks are excellent, great quality of food. The overall experience exceeded my expectations. Definitely recommend!",0.9516
16-Apr-24,Me and my 2 Brothers had dinner on April 16th and the food was amazing. Terence was our server. He was exceptionally polite and quick to take care of us. He provided samples and explained the entire menu. I would definitely return as well as recommend it to anyone who wants to try African Quisine.Great FoodJumoke,0.9231
4-Apr-24,"The food was great, the service amazing, and the ambiance was just something high . This is my first ever time to find an African restaurant, I expected something similar to where I've been before and got better results.",0.8957
31-Mar-24,this is the best Afr restaurant in the vegas valley. we love NeNe and the staff. this place showcases real customer service. melanated sister circle found aboutt tyis awesome restaurant. We attended men who cook in 2023. We also did our Easter event here. We love Calabash,0.9565
28-Mar-24,"Saw a video on Instagram and had to check this place out. It's in a very plain parking lot but inside is decorated super cute. Extremely clean, even the restroom smelled great. Service was super friendly and she checked in on us regularly. We had the appetizer platter, peanut butter stew, oxtail stew with fufu and the grilled meat plate with Jolof rice. Everything was really good! We also got margaritas on happy hour! Would absolutely go back. Also the animal rescue next door started a cat cafe so I gotta check that out next!",0.9937
28-Mar-24,"Food is absolutely amazing. I came for my birthday along with 3 other of my friends. Our server, Terrance was the best. Hes very kind and knowledgeable about all the dishes. Even brought us sample of the soup since we've never been here. Or tried the soups. He's hands down the best. Everyone was nice. Ambiance and music was very African. I loved every song that came on. I think at times they have live music. But didn't have on the night we went. Thank you for your hospitality  Please go.",0.963
27-Mar-24,Great food. We all enjoyed our meals. We appreciated that we were able to have small tasting of some of the stews and juices before we ordered. The waitress was super nice and informative. She knew so much about the foods and spices. Very clean. My son and girlfriend will be back again. I live in another state and won't be able to return before they move. I was surprised that it was empty accept one other table.,0.9722
24-Mar-24,"The place is excellent, it's very clean, the staff is very friendly. The food is delicious. I'll definitely come back, a good experience eating African food for the first time, I loved the ""Baobab Juice Bouye"" drink.El lugar es excelente, está impecablemente limpio y el personal es extremadamente amable. La comida es deliciosa, especialmente disfruté de mi primera experiencia probando comida africana, y la bebida ""Baobab Juice Bouye"" fue simplemente encantadora. Sin duda, volveré para disfrutar de esta maravillosa experiencia nuevamente.",0.9627
24-Mar-24,Great food great service i was so impressed . We had the curry kamb dish it was fantastic,0.9501
22-Mar-24,"The food was amazing! I ordered the Egusi soup, Jollof Rice, Fufu Pounded Yam, Soup Kanja (Okra Stew), & fried plantains. Me & my family absolutely loved the food. So flavorful, so delicious. I've already recommended Calabash African Kitchen to several friends. I hope to visit the restaurant soon!",0.97
21-Mar-24,"Food is good, I got egusi and jollof and it was scrumptious! The drinks were also very nice",0.855
21-Mar-24,"Doesn't look like much from the outside but once you step in, you're greeted by a gorgeous interior and the absolute friendliest staff. We got the grilled meat platter, oxtail stew, and jollof rice. Everything was so full of flavor. Between the music and delicious food we couldn't help but dance as we ate!",0.9513
20-Mar-24,"Amazing, amazing . Amazing! I just want to give a 5/5 to the service! SHE was amazing ( I think her name was Andrea). She asked if it was my first time here ( which I replied yes) she then explained the menu to me, told me all the favorites and even offered a sample of the soup. she answered all my questions in depth and was very friendly and informative. I tried the empanadas , oxtail soup and ginger/pineapple juice. Everything was very flavorful! My only thing I would is I would give the empanadas 4/5 instead of 5/5 bc I feel like there wasn't too much meat/filling in them (esp the beef compared to chicken  )  Also: they have a lunch special as well where everything is 16 dollars and comes with a side ( I did not opt for that menu though)",0.9834
18-Mar-24,"Empanadas, rice and ox tail stew were all 10/10. Went back 2 days in a row to try more. Staff is awesome too.",0.6557
17-Mar-24,Food was amazing! We went on a Sunday so there was a DJ that kept us dancing in our seats the entire time. Everyone in our parry said they would definitely return. I love that they have lots of vegetarian/vegan options and they are listed in a separate section on the menu.,0.8999
16-Mar-24,Such a beautiful experience! Very welcoming space. Was treated very well. Loved the live music. The food touches your soulllll :) This atmosphere is a true vibe. Thank you thank you,0.9743
16-Mar-24,"The first time I tried their food I had my parents bring me an order of oxtail stew to California after seeing it on Vegas Starfish's IG... it was so good. But tonight we came back and had dinner. The food was beyond amazing, the service was great, the ginger/pineapple juice was refreshing, the vibe was sensational, the music made it over the top. I mean - he had us all singing along to the music, I gave him all my cash. But the FOOD, whew, I can't wait to come back! 10/10 recommend this place.",0.9636
11-Mar-24,"Went to Calabash African Kitchen for the first time yesterday.  5 stars doesn't give it justice.  Everything was amazing!  The ambiance is perfect.  Very comfortable atmosphere.  We were greeted by our waiter, Terrance, whose joyous energy was contagious.  He was very attentive and thoroughly explained the menu.  We ordered the ginger pineapple juice and Senegambia ice tea (both delicious!) and for appetizers the plantain and the Fataya Pies.  Terrence went to order these and came back with four samples of the soups/stews.  As soon as I tasted the Mafe-Domoda, I was back in my days in Ghana.  We had to order that and also the Red Stew ""Chu"".  I ordered mine with fufu.  As for the food, the plantains were perfectly cooked, the pies made a very good appetizer.  Both stews were excellent.  I can't wait to go back and order other dishes.  Everything looked wonderful and I eventually will have to try everything on the menu.  You won't be disappointed here!",0.9866
9-Mar-24,"The food is always on point. The service is great - every single team member here helps curate the menu for my family and I. The music and vibes are uplifting and upbeat. I love this place, the food, and the vibes. Weekly staple for my family and I!",0.9041
9-Mar-24,Excuse me- I was very calm... as we cannot leave response I will now leave one star for the lying... I was very calm did not yell I simply told her I had a dirty bowl. She then tried to lie and say it was stained... but I had already cleaned some with my fork so I knew that was not true. When I started scrubbing it with my spoon in front of her to show her thats when she said sorry. Which is a start but leaving feeling sick my food should have been refunded that should be the 1st thing offered but none of that never came out of her mouth.... Thats on her to offer not me to ask but if she had asked i would have then inserted the options I felt were suitable... at the end of the day just have someone clean them all with a scrubber side of a sponge... obviously some dishes are not coming clean in the dishwasher alone... and now 2 days later I am sick with some sort of cold.... Pretty sure it was eating from that filthy bowl... u guys could still refund me if u wanted to... still havent heard that... if they do I will update this,0.3521
8-Mar-24,Food is amazing service is great!!  Great ambiance nice settings .. very polite and welcoming ..,0.9615
8-Mar-24,"Tried the Okra Stew ""Soup Kanja"" and it was amazing!! Customer service was great. The restaurants atmosphere was amazing. Definitely recommend.",0.9551
8-Mar-24,Food was exquisite!!  our waiter Terrence service was on point. Very helpful gentlemen. Definitely coming back.,0.7678
6-Mar-24,"Ten out of ten. The food was prepared fresh, with just the right amount of spice. Thanks for bringing Nigeria to Las Vegas.",0.7269
3-Mar-24,"Great service from Terrance! Flavorful, colorful food and soup! We got to sample the spicy soups so we knew just what to order. Try something different! This place does not disappoint!",0.8189
26-Feb-24,Enjoyed this amazing flavor food yesterday with the women of  Melanated Sista circle.  each dish was amazing authentic flavor.  Service was friendly.  This is a jewel in the corner of Vegas Rainbow & Oakey area.,0.9485
25-Feb-24,Great service and food. Sunday's DJ was playing some amazing music. Loved it. I had Oxtail Soup and Jollof Rice. Absolutely delicious. Hibiscus drink was good as well.,0.9705
24-Feb-24,Amazing Amazing Amazing everytime I come here from the friendly service to the beyond amazing food let me just tell you I don't care if you have to order to go get here . Highly recommend dining in and enjoying one of their margaritas. Never had a margarita so fresh and that hint of ginger omg. I have a 4 margarita minimum everytime I go will not disappoint.,0.9803
24-Feb-24,"The only reason for two stars is because the DJ was more welcoming than the server and bartender. I went in with my sister and two nephews to try their oxtail soup. Worst  Customer Service: we weren't welcomed, and it took over ten minutes to have anyone come to our table.  Mind you, there were only two other tables sat aside from ours. I worked as a server and know the industry; therefore It is an excellent restaurant inside, but the staff doesn't match. The food wasn't good, and I will not be coming back or recommending it. They were overpriced and salty. Don't waste your time.",0.0689
22-Feb-24,"MUST COME! We had oxtail stew and dibi afra chicken, 10 stars, party in your mouth! I've had many different cuisines and thought I understand the word ""Delicious"" Man...I was wrong! I didn't truly feel and understand what it meant until I came across this restaurant. Not only was the food great, ambiance was very nice, decor is beautiful, everyone was friendly, welcoming, and efficient. We will be back for sure! Food was too good that we forgot to take photos but any photos on social media are accurate.",0.9163
20-Feb-24,"This is the most disgusting food. I've ever ordered it, tasted burn. It doesn't have any flavor a waste of  76 Dollars I would never order from them again.",-0.7574
18-Feb-24,Two of my girlfriends and I went to have lunch here after church. The food was good but the customer service sucked. At a point I found myself nervous and scared to ask for anything. If you're a black American this is not the place for you to patronize. I asked the lady NaNa/NeNe for a spoon and instead of her placing it in my hand it was put on the table when my hand was out. I later asked for a plastic bag (because our server never came to check on us) she asked around to see who my server was instead of providing me a bag. She was not busy. She was serving two tables one African family that was done eating and a African couple who had just gotten there and had already ordered. By the way she moved there seat from next to us (without them asking). The husband's response was oh ok upon her informing them of the move. I was over charged on my bill and because I recognized it and requested that it be fixed the server Sonia got an attitude (young black girl with dread extensions). Needless to say we will not be back.,-0.5187
18-Feb-24,"Calabash African Kitchen is an absolute gem! From the moment you step in, you're greeted with warm smiles and a cozy atmosphere. The food quality is exceptional, with each dish bursting with authentic flavors and made with care. The staff are incredibly attentive, making sure every need is met and ensuring a memorable dining experience.What truly sets Calabash apart is their commitment to authentic recipes. Each dish feels like a culinary journey through Africa, with flavors that transport you to the continent itself. Whether you're a seasoned foodie or just looking for something delicious, Calabash African Kitchen is a must-visit.I highly recommend Calabash to anyone interested in quality food and delicious options. You won't be disappointed!",0.9882
16-Feb-24,"Ate here last year and forgot to leave a review but it was delicious. I had egusi with fufu and my friend had the ndembe bean stew. Everything was incredible. Plantains were so fire. The server was super nice and asked if we wanted to try a taste of anything before we ordered it. She could tell we were brand new to African cuisines. Shout out for making people feel welcome. Wish I could remember her name. Restaurant was busy but the atmosphere was good. Seemed like everybody was genuinely happy to be there which is rare for a restaurant. If you're visiting Vegas, get off the strip and try this place. If you live in Vegas you have no excuse!",0.988
14-Feb-24,Amazing customer service and amazing food. The empanadas and oxtail soup were incredible! Great job and will refer family and friends here. Love this place,0.9652
13-Feb-24,"We came from Arizona and ordered the Oxtail soup, Egusi stew, Jollof rice, Plantains, Burgers, and Empanadas. All of it was the best African food we have had and the entire family loved it. We also tried the Senegambian tea and it was delicious. We were served by a kind lady named Nene (I am not exactly sure how to spell it) and the staff were friendly, always wanting to make sure we are comfortable. If you are new to African food, they can guide you on what to order. The restaurant was clean and comfortable with an inviting atmosphere. Overall, I highly recommend you come here when in the Vegas area.",0.9832
11-Feb-24,"Excellent food and pickup order was 100% correct. The sauces, chicken, rice were delicious. We enjoyed the smokiness of the chicken. We will definitely order from them again.",0.9246
8-Feb-24,This was very hard for me to rate. The setting was BEAUTIFUL. Amazing vibes and they HAD LIVE MUSIC that sets the tone of a very calm and enjoyable night. The food wasn't as good as I thought it would be. They seemed very understaffed and it took almost an hour to receive my food. But they made up for the wait with a nice bar to drink beer at and a super dope performer who played the best music . I'd have to give it a 2 1/2 start. I'd bump it up to a three. But they must do better with timing because no one wants to wait almost an hour for their food.,0.9799
8-Feb-24,"I wanted to try it So we ordered dishes we are familiar with like rice, oxtail ect, then one of the staff suggest the cassava with goat is geart its her favorite, so we ordered that, not being used to cassava leaf, it tasted vile, we asked if we can change it, they said no.So we left it on thd table, it bad customer service. They couldve easily changed  it or take it off th we bill",-0.1779
2-Feb-24,We ate in the restaurant once. Great experience. We ate order out and delivered. It was very disappointing.,0.1548
1-Feb-24,"Check me out...we traveled from California to Las Vegas to try this restaurant. Let me not waste your time. We ordered about $130 worth of food, which include: Jollof rice, Empanadas , Plantains, Neem Senegalese Egg Rolls , oxtail stew/soup with fufu, Red Stew, and Lamb chops. For drink we had the Ginger Pineapple Juice & Bissau Wonjo.  Everything was made fresh to order, and tasted very good! The service was very good as well. A young lady name Sonia (according to the check) managed to serve four tables and gather everyone's orders without pen and pad. You go girl! She often checked on everyone to ensure the food was good and nothing further was needed. The ambiance was beautiful and modern. In comparison to West African restaurants in Los Angeles, the restaurant was upscale. The decor was very well thought out with  variations of beige, brown, and greens. She definitely has a gem!",0.9816
29-Jan-24,First time eating Fufu and let me say amazing along with the empanadas and oxtails. Go to place. Anyone wanting African food it is a must. Also their cocktails are so refreshing.,0.5859
28-Jan-24,"Been wanting to try African food for soo long!! Came across this spot and I they did not disappoint. Let's start with service, they were friendly and hard working. Looks like a family running place. There was a dj who's playing all kinds of music, African included so you really get the vibe. It's located in a plaza so plenty of loathing. We went around 1:30 and there was plenty of people inside but still had a few tables for us to sit. Not sure if they take reservations but if they do you should make it. Food: I tried the fried plantains, oxtail soup with fufu, and Joll of rice with beef. The plantains were as good as a plantain could be. Can't say I've ever been a fan but this one was not bad. Soft on the inside, nice and fried on the outside. I was dying to try fufu. The oxtail soup was so good and flavorful. You can choose the side you want, we wanted fufu. I'd highly recommend this dish, did not disappoint. The joll of rice was okay. Rice was a little dry but I'm not sure if that's the way it's supposed to be for the culture. Honestly will go back to try egusi soup. We were 2 people and we couldn't finish the food, so I'd say sharing is smart.",0.9899
27-Jan-24,The food at Calabash is absolutely amazing and delicious. The service is awesome and it's a very nice and clean establishment! 10/10. I highly recommend!!!!!,0.9656
25-Jan-24,"I do not have enough words to explain how delicious the food is. It tastes like my grandmother cooked it. The vegan red stew/chu savory and heartwarming. The Akara OMG flavorful, light, crunchy and not a spot of grease.  I love this place.  The ambiance is open and celebratory.  Love love love this place.",0.9801
23-Jan-24,"Delicious grilled chicken, okra stew (with lamb), & black eyed pea stew. Loved the jollof rice. Great staff. Wow.",0.9477
22-Jan-24,Food was flavorful and delicious. Service was friendly and helpful. DJ set the mood with great music. Definitely an experience I would repeat when I return to Vegas.,0.9477
21-Jan-24,"Calabash is a gem of a restaurant! The food was exquisitely flavorful. There's a dj on Sundays playing very cool music.  The restaurant has great vibes and fun lighting. The server was soooo helpful. She gave great recommendations and brought out samples of 4 different popular stews which was great because it was our first time trying African cuisine. We particularly loved the red stew and the okra stew. We ordered those with chicken and the chicken was soo good. Tender and packed with flavor.  My seven year old daughter ate almost her whole plate of red stew with chicken and rice.  I had the fufu with my okra stew, and the fufu was definitely interesting. I'm so glad I tried it, but if you have a texture sensitivity it might not be for you. My husband had the grilled tilapia with jollof rice. He really enjoyed it and we really  loved the onion that came with it. The portions were generous! And we all ate a ton, but left feeling light and not weighed down. Oh and try the pineapple ginger juice. It's heavy on the ginger, but so refreshing and great for digestion!  We'll definitely be back!",0.9941
20-Jan-24,"I was excited to find Calabash African Kitchen during our short stay in Vegas. I was greeted by a friendly staff member and once I mentioned it was my first time trying African cuisine she brought me some samples. It was very difficult to choose since everything I tasted was delicious! I ended up going  with the Red stew with rice and oxtail with fufu. I placed my order to go. The music playing and friendly staff made the wait time fly by, I don't think I waited long before I received my order. The person who helped me was right when she told me I would fall in love and want more. I cannot wait to be back in Vegas to eat this delicious food again.",0.9686
16-Jan-24,"Never thought I'd like African food, took one bite & absolutely love! I got the oxtail stew, jolly rice, and I also tried their egg rolls & empanada like appetizers. It was definitely satisfying.",0.8901
14-Jan-24,This was a place were I experienced food in a new way! how could I ever go back to normal food after eating here? and everyone was so welcome as well? come on you all gotta eat here and enjoy a new way of living! much love to Nene!,0.942
13-Jan-24,I had to come and shine some light on my beautiful ppl of Calabash African kitchen!!! The food is effing AMAZING!!! That Oxtail soup with fufu is out of this world delicious!!! I love them even more than the first time I went there they are BOMB!!!,0.9419
11-Jan-24,"Calabash African Kitchen left a lasting impression on me, especially with their Oxtail Soup. The cozy atmosphere and warm service set the stage for a delightful dining experience. Now, let's talk about the Oxtail Soup - it was a burst of rich flavors, with tender oxtail meat that practically melted in my mouth. The spices and seasoning were on point, making it a comforting and memorable dish. If you're a fan of hearty soups, Calabash's Oxtail Soup is a must-try.",0.9349
11-Jan-24,"I had seen photos of the food and knew it'd be great. I've had Ethiopian food from friends prior so I had a idea of how good it'd be but nothing could've prepared me for how good it really was. I asked the hostess to help pick between dishes and she gave me a great recommendation and later also happily gave me a response to a question I had at the end.Aside from the AMAZING food that felt like it was home made as soon as I walked into the store I noticed how small it looked but the ambience was charming enough especially with the music playing, I found myself dancing from time to time and everything was great.I plan on coming again my grandmother and I both loved everything this place had to offer. (Tip if you plan on enjoying this place being patient is the best way to do so, I say this because several of low reviews were complaining about it the wait)",0.9952
3-Jan-24,Really great food! Really great service! Very nice ambiance. I enjoyed the red snapper and jollof rice. I wish I would have taken a picture but it was sooo good off first bite.,0.9326
3-Jan-24,"A few weeks ago I tried Afro Caribbean cuisine for the first time in Detroit. I haven't stopped thinking about it. I live in Vegas so it was my mission to find a place here for similar food. Today, I discovered Calabash African Kitchen. There is ample seating and spacious enough for live entertainment. I wasn't sure what to order. I have only tried jollof rice and jerk chicken. The staff brought me four samples of various dishes with completely different tastes. I ended up ordering jollof rice, red stew (chu) with chicken, and fufu - absolutely heavenly. I enjoyed parts of the chicken I'd normally avoid. I found myself sucking everything I could off of the bones until nothing was left. The red stew was so savory I had to sit there and think about it. Thank you to bartender/waitress for the excellent suggestions and the owner for being so kind. Can't wait to go back and bring friends along for this delicious experience. Thanks, Calabash!I attached a not so great picture of the stew and fufu. I hate taking pictures of my food. It's cringy.",0.9646
2-Jan-24,"This restaurant is a MUST TRY. It has left me speechless but I will try to describe the heavenly experience I just had. Ambience: tasteful, elegant, but culturally rooted. Beautiful SeneGambian artwork along the walls and the culture is similarly woven into the music playing over the speakers. Great vibes. Service: 10/10. My server was exceptionally kind and asked questions to customize her recommendations  of the dishes. Every single dish I sampled was phenomenal but in the end I went with the Mafe Domoda (peanut butter stew) and the Chu Stew with Jollof rice. Food: Exceptional. The spices, the savoriness, the tang -- all balanced magically. It was an amazing experience. The meat, both the lamb with the Mafe Domoda and the chicken with the Chu Stew were exceptionally tender and full of flavor. For an appetizer I had the Fataya-pies in seafood and vegetable flavors. Needless to say this matched the amazing quality of everything else. I have nothing but high praise for this restaurant.",0.9902
29-Dec-23,"This was a very relaxing atmosphere and they had live music which was great ! The service was great this time around, definitely ask for Andrea she's awesome! We had Egusi stew, peanut butter stew and vegetarian empanadas and they were great like always!",0.9798
27-Dec-23,"Highly recommend coming here! Vibes are great in here, super chill and comfortable. Service is also amazing, our server (Drea I think!) was amazing! They were pretty busy and it was just them serving for a while but they still were able to tend to everyone.The food is definitely a must try! The marinade on the tilapia is so good and the okra stew was super flavorful. Will definitely come back and try their drinks during happy hour which is 4-6 PM on weekdays.",0.9904
27-Dec-23,"Went to go eat yesterday (12/26/2023) and let me say it was all SO delish! We had seen Fufu on Tiktok and looked up a place that sells them, and this was it. I ordered the Goat Pepper Soup and my friend got the Oxtail Stew. OMG, it was SOOO good. And the Fufu was so good. The whole experience was amazing. Our server was so sweet and really recommended some good drinks. Also, the music, the decor, and the all-out vibe make you feel like you're not in Vegas and somewhere different. Highly recommend trying the food here. Even if you're not into Fufu, everything else is immaculate. Will be returning to eat here again.",0.9782
26-Dec-23,Food was great and the customer service matched. They were very welcoming and offered help with the menu by giving advice on which dishes were favorites. The fufu was also so yummy and fun to eat (it was our first time trying it). Can't wait to come back,0.9723
25-Dec-23,"My S/O coworker recommended this place. my mom was visiting from NYC and we decided to visit. keep in mind that our expectations were high given that we have experienced exceptional African cuisine in NYC. this place did not disappoint. the vibe, flavors and service were amazing. hands down the best food we have ever had. mom request a second bust before going home and we will honor that request. our server Nae Nae was friendly and very knowledgeable.",0.9549
24-Dec-23,"This restaurant is disgusting, the food is pure oil, and they overcharged me and didn't want to give me my money back, the waiters were very dirty and the food was horrible, I don't recommend it at all, don't waste your money here",-0.8777
24-Dec-23,"After seeing Tik Toks about this restaurant I decided to try it.  I really wanted it to work out since I'm all for family businesses but unfortunately Calabash did not deliver.  I drove 37 minutes to get here and walking in my husband who is Cuban immediately said he did not want to eat here.  I was really eager to taste the food so I decided to get it to go.  I can't speak badly about the service because it wasn't bad.  The gentleman that took my order was very nice and helped me with the menu.  It was a to go order so I only tipped $2.  Immediately after I got my food I thought wow this is a little bit of food for $40 dollars.  Once I got home I was extremely dissappointed since I went in wanting to try a new cuisine and what I got was missing rice and bread (fufu).  And a greasy mess of stew.  I would say too oily for my liking. I was not able to eat this food because 1 it was too oily and 2 no one is able to eat oily stew without rice or fufu.  When I called the restaurant to complain I was told I would get a call back since I was requesting a refund.  24 hours later and still no call I try calling back again.  The gentleman that answered the phone said he was the one that took my order and he assured me I did not ask for rice but he did not comment on the fufu.  He then said the manager was not available and said the call was breaking up (how coincidental)! He then laughed that I mentioned I left a 2 dollar tip when I didn't have to because it was a to go order.  10 min later the manager calls me and says she viewed the cameras and that I did receive the fufu.  Then when I explained what I actually got she changed the story.  I specifically showed the waiter what I wanted by showing him an instagram picture.  The manager says it only comes with 1 side of either rice or fufu which is not my fault that the waiter did not tell me this.  I specifically said I wanted the beef with the rice and I know 100 percent I said this because I over heard the customer next to me saying the rice was so delicious so I definitely wanted to try it and I asked the waiter if fufu was included and he said yes. I'm seeking a partial refund ( I did eat the empanadas and they didn't taste horrible but was not a fan) for having me waste time, and money for a bad experience, missing food, and energy.I'm so disappointed with this restaurant I think my expectations were to high. I'm so embarrassed for the African community that some people will visit and think that this level of hospitality is representative of their culture.",0.9785
22-Dec-23,I really enjoyed the red snapper here. It was so flavorful and the jollof rice was great too. I decided to get a strawberry mango calabash margarita and it was really good. The plantains weren't sweet enough for me and I think it should come with a spicy sauce of some sort. The okra stew was good but wasn't my favorite out of all of the dishes I had. Maybe I'm too spoiled from Sierra Leone okra stew lol. My friend had the goat pepper soup and it was tasty as well. Service could be a bit better but overall I enjoyed myself and would come again.,0.9734
20-Dec-23,Food was amazing! Service 10/10Our server was the best We had Oxtail stew and Red Snapper. Black eye peas was the best. Highly recommend Oh Keith Lee approved,0.9589
