Date,Review,SentimentScore
5-Mar-22,The food is excellent!!!! Great flavor great customer service. I will visit more often and recommend to my family and friends. New breakfast spot for my son and I.,0.9454
5-Mar-22,"Popping Yolk. Where have you been all my life?!?  So the story goes, one Saturday morning, I was in Pasadena area and I was looking for a place to have a nice American brunch with eggs and omelets and all that good thing. Came across the listing for Popping Yolk and drove there and was disappointed that the place was empty. (It was not open yet, under construction still). We figured out they have an Alhambra location and drove there.Popping Yolk is a great addition to the SGV/ Alhambra, Monterey Park area because I don't think I've found a trendy American Breafast joint in this area. It's located in the heart of Downtown Alhambra. Not sure if they have a back parking lot but I was able to find street parking. You walk in and order the food at the register with the cashier, they give you a number, you seat yourself and they'll bring out your food to you.First thing First, their portions are huge. They are so generous that each plate will definitely fill you up not like some brunch places that leaves you still hungry after you meal. We got the smoked salmon croissant plate that comes with smoked salmon, sunny side up eggs, and veggies It came with side of salad and country fried potatoes and we added side of avocado.We also got the bbq pulled pork omelet with mushrooms and spinach. It also came with side of salad and country potatoes. I loved the flavors in this and the to my surprise and liking, the pulled pork flavor really compliments the omelet/eggs. I really wanted to try their popular French toast and luckily they have half order of it so it was perfect to pair up with our meal. It was delicious!! Not your average French toast! It was deep fried, with Maple syrup and condensed milk topped with strawberries and blueberries. This is a must get if you are a French toast lover! Gott an iced hazelnut latte with almond milk, its a little sweet which is perfect. Hot earl Grey tea latte with almond milk (not sweet)Our meal was delicious and filled with flavors! The staff continued to check up on us even though the restaurant was  pretty busy. I suggest to come early because they get busy. I definitely will come back again and try their eggs Benedict I'm hearing others are raving about! Brunch is my favorite meal and I think I found my new favorite brunch place. This place is highly recommended. Happy stomach equals happy Jenn, lol!",0.9988
5-Mar-22,"Our 1st time trying out this breakfast/lunch restaurant.  I tried their salmon omelette, it was good.  I would come here again to try other dishes",0.4404
27-Feb-22,I won't be coming here ever again.... I found a hair in my omelet. Thank god I was paying attention because I almost ate it!! And I have braces so the thought of it getting stuck in my braces makes me gag!! Never again will I be coming here.,0.3331
24-Feb-22,"Great place for breakfast. Good good and good service. Everytime we go, we go when they barely open to void any line and crowds.",0.9153
21-Feb-22,Ordered:Earl grey latteAvocado BenedictTeriyaki BenedictPro:-They have a shaded patio area in the back which was cool and cutely decorated-Earl grey latte was fragrant and perfect!-Both Benedicts were gooey and perfectly poachedCon:-No advanced reservations. You check in at the kiosk to join a virtual wait-list. It was a 30 min wait on Sunday morning.-Pricey!! I wanted to substitute potatoes for sweet potato fries and was told that I would not get the 2 sides my order came with AND it would be $2 extra I recommend coming on Sundays and visiting the farmer's market while waiting to be seated!,0.9588
19-Feb-22,"Eggs were popping.  Cooked perfectly.The Norwegian Eggs Benedict was overall okay. Could have used more flavor. Of the eggs benedict I've had in my life, this is pretty middling. Salad dressing was refreshing with some sweet and sour notes. Potatos tasted like french fries and there was a lot of it.Popcorn chicken had heat which was good, but could have been crispier and had more basil. I'll be going to my favorite boba milk tea shop for my future popcorn chicken craving.Wait for Saturday brunchtime wasn't bad at all.  I wasnt a huge fan of sharing tables with other parties during covid, though.Service was good. Person in the front was friendly and professional.  Water pitcher was brought out promptly.",0.9789
17-Feb-22,"We got the early gray lattés and Norwegian Benedicts. Absolutely scrumptious!! The earl gray latté was smooth and you could actually taste the tea and it was not overly sweetened. The Norwegian Benedict was a dream- popped yolk melting onto the English muffin with the savoriness of the smoked salmon. We also tried their honeycomb french toast which was sweet, golden, and crunchy! The honey comb crisp reminds me of that Australian chocolate bar with crunchy honey comb inside. It was one of the best brunches I've had in a while :)",0.9474
14-Feb-22,"Came for brunch with the BF to celebrate Valentine's Day early. Saw all the great reviews and decided to give this place a try. It was a bit confusing when we got there. There was a line so we got in line. As the line got shorter, we saw a tablet for yelp check-in, so I checked in and then it indicated there was a 10 minute wait. Then we overheard the person in front trying to place an order that the proper process is to check in on the tablet. Then wait for the return text, then get into line to place order. The person in front ended up behind us cause he didn't do the yelp check in. Wished there were instructions on the process/procedure posted so it would be less confusing.When I got the text we got into line and ordered. We ordered a Norwegian benedict, full tray of French toast, green tea latte w/ almond milk and a lychee sangria. My BF decided to add a popcorn chicken thinking it wasn't enough food. LOL After we paid, the cashier gave us a number and we could sit anywhere there is an opening. We opted to sit at the high bar table since it was pretty hot. The quartz top provided some coolness. The drinks came first. The green tea latte was a bit too light in flavor for my liking. My BF enjoyed the sangria. The French toast and popcorn chicken came next. The French toast was very crispy with lots of blueberries and strawberries. I liked it way better than Blue Jam. It wasn't too sweet either with some side of whip cream. We devoured it. The popcorn chicken was yummy too but would have preferred some more basil. I ordered it medium which wasn't much spicy but they offered to give us more chili powder. The Norwegian benedict came last. It was smoked salmon egg benedict with a side of home potatoes and salad. I especially enjoyed the salad, they used some very refreshing yuzu salad dressing with corn and tomatoes. The benedict was good, the egg was very googy just the way I like it. The potatoes were crispy and good. Overall we enjoyed our meal. We actually over ordered cause we had to take home leftovers (shouldn't have ordered that popcorn chicken LOL) cause the portions were huge. I would definitely be back next time if I wanted brunch. Service was great. Although we weren't sure if we had to tip since we ordered ourselves at the cashier and found our own seat and everything but we tipped anyway. This location is in downtown Alhambra so it's free parking in the nearby structures.",0.9935
14-Feb-22,Popping yolk was absolutely delicious!  The crunchy French toast to the bomb! The decor is super cute!My eggs Benedict was delicious!  Lychee sangria was so yummy never had lychee sangria before so refreshing!Can't wait to go back!,0.9733
13-Feb-22,"Cute little brunch spot in the main strip of Alhambra. Seems like poached eggs are their specialty, hence the name popping yolk.Given COVID restrictions, things seemed rather lax here when I came. They opened up a ""patio"" area which I believe used to be the trash area so there can be some... lingering smells. The food was good though, I got the hot chicken benedict, cause spicy fried chicken is my weakness. It was a hefty plate and definitely worth the cost. The country potatos were also good, crispy all around, which made me think they were deep fried rather than pan fried. I have no complaints there cause deep fry anything and i'll try it.Service was a little mixed though. While the staff was nice they seemed to forget we were there, probably cause we were in the back patio area. It was also quite dirty, with food pieces leftover all over the place. The server also forgot the dressing for my friend's salad and seemed confused as to why someone would ask for dressing.Not a bad brunch spot overall, just some details that definitely need to be spruced up.",0.4228
9-Feb-22,Breakfast here was delicious. They serve good portions. Must try their mimosas; fresh squeezed orange juice was the best!!!!!!,0.877
9-Feb-22,"Seriously, this cafe made me can't stop eating!A yellow vibes cafe that serves amazing all-day breakfast/brunch menus I really love. My favorite dish is Norwegian egg benedict which has smoked salmon inside covered with delicious Hollandaise sauce.If you like sweetness, try half toast (I got banana toffee flavor) that has half- or full- option. Great for dessert or simply a real meal.The decoration of every plate is actually too-beautiful-to-not-mention. If your camera gets the privilege to eat first like mine, then definitely check out this spot for your beloved one-eye child.TIPS: Get mango tea, it is refillable!!",0.9892
8-Feb-22,"This was our first time here and hubby and I were very happy. I had the banana toffee french toast and hubby ordered the california omlet. The French toast was very crispy so smaller bites is better because it does get a little tough on the roof of your mouth. The omlet had a drizzle of pesto which was interesting but good. Both were large portions. We shared and couldn't finish. We had also included sweet potatoe fries, orange juice, and iced tea. It was a bit pricey (est $55), but worth it. The seating is different, you're mostly sharing tables with other people. Most tables are big so you're able to have a space between you and strangers. Overall it was good for a Monday morning.",0.9777
6-Feb-22,I am not trying to be a snobby but I have gluten intolerance that makes me get rashes. The food omelette at this place is okay but aside from the garden salad they don't have gluten free sides that are not fried. I didn't get the sweet potato fries because the person at the front couldn't tell me what oil they used to fry them and if they are prepared or share a surface with gluten containing ingredients. The attendant at the front could have asked the kitchen but she just said they didn't have any gluten free options.,-0.6884
1-Feb-22,The food was delicious. Loved the French toast and my daughter loved the eggs Benedict. The potatoes were delicious.,0.9451
1-Feb-22,"Came here with my friends during the summer to celebrate graduation and it was such a good meal to start off our day. I ordered the Norwegian Benedict and everything just went so well together especially the little potatoes. The salad itself was also very refreshing. Together we ordered the House French Toast and let me just say, it was sooooo good. I only wanted a bite but ended up eating a lot. Not to mention that the workers there were super nice also. Definitely give this place a try when you get the chance.",0.9728
30-Jan-22,I'll make it short and sweet. Food and service were amazing! Definitely will be going back! I recommend ordering the mimosas and Avocado Eggs Benedict!,0.9165
29-Jan-22,It was really good! I love how they give a good portion of food! Their caramel latte are so good! Mimosas are good because their orange juice is made so natural but sweet! Yummy!,0.9698
24-Jan-22,Came here for brunch and really enjoyed it. They serve a big potion per plate which is def worth the price. Really like the vibes,0.8067
24-Jan-22,"The menu offers a great variety of brunch dishes from savory to sweet such as Omelette, Sandwich, Eggs Benedict, Burgers, French Toast, Crepe, and Waffle. I also love that the food is well presented, and its portion is huge. Their complimentary salad & crispy potatoes (for most entrees) are so so delicious. I love everything I ordered but the Hot Chicken Sandwich is a must-try item! Check out Popping Yolk Cafe for a cute brunch date",0.9598
23-Jan-22,"We ordered the California omelet and the Pulled pork Benedict. So, they first brought one order and the next one came 10 minutes after and then it was the wrong order and then it took another 15 minutes to bring the right order. My girlfriend didn't touch the omelette. It wasn't good. She just had the fries. The coffee was not fresh and tasted terrible. I would've ask for refund but the service was so bad that I didn't wanna wait more on it.",-0.9104
23-Jan-22,Omg the food is amazing!! I look forward to going back and trying other stuff on the menu!!,0.7156
22-Jan-22,I have been here at least three times. The third time the food was just not the same. I ordered the crepes and didn't even finish them.,0.0
21-Jan-22,Pretty good breakfast/brunch place. Crowded even on weekdays but the turndown for tables is pretty quick so not that much wait. Order and pay before sitting down and waiting for food. Good amount of sweet and savory options. Street parking is available and there are public lots in the area too.,0.9393
20-Jan-22,The perfect brunch spread . Everything was so good. We've been here many times and it never disappoints! Coincidentally we both got dishes with smoked salmon this time and it was delicious. The dishes comes with their crispy potatoes and side salad. The potatoes are the best. The salad comes with a citrus vinaigrette that we love. We'd totally buy the dressing if they sold it . The house french toast is super crunchy and isn't that sweet. Definitely a different take on your average french toast. Btw the mango green tea is refillable . The staff was super accommodating even after a bit of miscommunication .  We will be back!,0.9806
19-Jan-22,Parking is hard to find so try the parking garages across the street.Eggs Benedict is good and love the hash brown and side salad.The house French toast is hit or miss. The first time was great! Super crunchy and tasty! The second time it was just soggy and every bite is oily. So consistency of quality can be improved.,0.957
16-Jan-22,Stopped by here for breakfast one early morning and had a delicious meal to start off my day.  I got the Norwegian Benedict that came with a good amount of smoked salmon.  The dish came with good portions and I had to force myself to finish the last half of the Benedict.  The house brewed coffee was delicious--I ended up having 3 cups!  The food left me so full and satisfied that I skipped lunch.  Will definitely be back to try the Nashville chicken sandwich.  I heard it's really good.,0.9482
15-Jan-22,My friends and I got the Kimchi Spam Omelette and half portion of Toffee Banana French Toast. Both were solid and just the right amount kf salty and sweet. The portions were big and good - loved the potatoes especially and ended up taking home leftovers. They also had a nice spacious patio in the back if you prefer outdoor seating.,0.93
15-Jan-22,Super cute place. They sell mimosas and all typical brunch drinks and food. A lot of variety which is nice. The portions are big and was very filling. I'm definitely going back again. You have to order your food first at the cashier and then you find a place to sit. They didn't take long at all.,0.9129
14-Jan-22,I had wanted to try this place ever since it opened and I finally had my chance. My friend and I decided to meet up for an early breakfast and thought to give this place a try.  We arrived right at opening so we did not have to wait around for a table. As other reviewers have mentioned-- you place your order and pay prior to sitting down. Service from the wait staff is minimal once they bring you your food. We were checked on once and offered a refill on our coffee --but otherwise the young ladies were not very attentive. My friend and I ordered each the half order of French toast: she the house French toast and I ordered the  toffee banana.  My word ! It was delicious! It was a little on the sweeter side-but so good. The food sold me and I was convinced I would be back.Fast forward a few weeks I suggest we go again. This time we did not show up until about 10:15am or so...the long line out the door discouraged us. We considered that by the time we placed our order and sat down to eat it would be for all intents and purposes lunch time...and the menu here definitely leans more along the lines for breakfast. So long story short we did not stay because we simply weren't craving breakfast for lunch. Bummer!Will be back for breakfast and will order that delicious toffee banana French toast!,0.972
14-Jan-22,"I like this place!  I ate here for the first time last week, and I was pleasantly surprised.  It has a ""trendy/hipster"" vibe, but the food alone stands for itself.  When I first walked in, I like how open their dining area was.  Also, their bar area was nice and spacious with a couple of tv's.   Their system is order/pay up at the front first, then find any open seating.  I ordered their Popping Yolk breakfast.  And to my amazement, the food looked spectacular, and the food came out relatively quick.  The bacon was crisp, the eggs were cooked to my liking, (over easy) and their country fried potatoes are awesome!  They're like little diced pieces of potato deep fried to golden perfection.  It's like eating little cubes of crunch French fries. Now, I've eaten at other breakfast/brunch places where all you get are protein and carbs (hash browns, toast, etc.) and you leave feeling like you have to find fruit and/or a salad to counter balance what you just ate.  This place already gives you a salad that balances the entire meal.  A+ in my book. If you're ever in the the Alhambra/SGV area, this is a great place for brunch.",0.9932
13-Jan-22,"The food was phenomenal, so you ask why a three because the set up and the pricing. The price was a little expensive 20 dollars for one person. The staff is not very people friendly. But the cooks know what's up",-0.2304
10-Jan-22,"This is actually a really cute trendy spot. More of a young hipster type of vibe. Doesn't even feel like your in Alhambra. The guy at the front desk was really welcoming and nice. The place has a nice ambience to it. I will be honest, the food looks better then it taste. The plates are absolutely gorgeous looking and beautifully set up but the overall quality and taste, just didn't do it for me. There wasn't alot of flavor and tasted okay. I will say the chicken sandwich was probably the most flavoral thing and probably because we order it spicy. The potatoes were dry and lacked flavor, the benedict lacked flavor. The waffle was decent but once again more put together then actual flavor. I would still recommend going here and giving it a try. The cappuccino was really good. I would try it again.",0.9772
7-Jan-22,"If you are looking for brunch in the SGV (outside of Pasadena area), this is probably the closest one you can find in the Alhambra, Monterey Park, San Gabriel area.  Located in the heart of Alhambra Main Street, you can easily find free parking on the streets or in one of the nearby parking lots.While the pictures looked amazing on Yelp, I gave them two tries and they failed to wow me during both my visits.  Had tried their benedicts and sandwiches, while they were edible, they were not memorable.  The only thing I remember after dining at Popping Yolk was ""Why did I spend so much on that?""Restaurant is relatively small and have both indoor and outdoor dining area available.  Definitely don't recommend coming here with large parties, because you have to order and pay at the register and try to find a table yourself.  Maybe I am getting old, but if I am paying this sum of money for brunch, I expect full sit-down service.",0.754
6-Jan-22,Bang for your buck I'd say. This place gets busy so keep that in mind. Other than that the food is delicious! A++,0.6114
5-Jan-22,"A good addition to Main Street, Popping Yolk is a destination location for brunch food. Their ordering setup is a little messy. The signs are confusing pointing to order at the front, but their is also a waitlist sign in. We waited in line and we're told we can't order yet until we sign in, then later after we were called up, couldn't order because their was a party ahead of us that hadn't checked in to order .. so here's the setup: 1. Waitlist sign in 2. They will call& text you 3. Then get in line at the cash register 4. Order, get a # card5. Find table We ordered the Norwegian Benedict and the berries liege waffle. I personally loved the little fried potato hash that comes with the entrees, so light and crunchy! The Benedict was delicious and well balanced and what you would expect out of a traditional Benny. The waffle was sweet, a waffle loaded with little chunks of sugar, loaded with fruits, Nutella, ice cream. Great for anyone with a big sweet tooth.",0.9866
5-Jan-22,"Hands down our new favorite brunch spot! They stay constantly busy but trust me it's worth the wait. This spot is good because there is something for everyone. They have taken brunch staples and made them extraordinary. For example, they serve 4-5 types of Eggs Benedict - this is often made horribly at so many breakfast places, but not here. I personally recommend trying them all. Can't miss = The deep fried french toast.Come for = MimosasRemember = The portions are huge! You can share. The servers are always friendly and you will always find something new to try! Don't forget to check in on the tablet when you arrive! Support Small in 2022!",0.9713
4-Jan-22,"The food was so yummy but I do suggest to get the syrup on the side if you get the French toast, they smothered mine in syrup and was too sweet but I was drinking coffee so it offset it. Everything else was so good!!",0.9007
3-Jan-22,"Underwhelmed. I really wanted to like this place. Especially since a location is going to open in Pasadena. The cafe has a beautiful interior and decor. The staff is friendly. The food plates are pretty when presented but the food itself is not that special. I ordered one of the eggs Benedict's because it is ""popping yolk cafe"" and thought they were experts at eggs but I was wrong. I was really surprised cutting into the eggs that it gushed not only yolk but water making for a very soupy combination and not exactly creamy and rich I expect from a eggs. The hollandaise sauce was good and so was the ham on the Benedict's. And the eggs were cold. Usually I'm not one to complain about lukewarm food but this was cold.  The bbq pulled pork omelet was terrible. The pulled pork literally soaked in bbq sauce and cold as well. It was sent back and the management kindly switched out the breakfast plate. This time scrambled eggs were ordered to keep it simple and I will say it was a lovely plate of hot scrambled eggs. They were soft, buttery and exactly how scrambled should be served. But I doubt we will be returning. Although their waffles do look delicious and if I do return, it's to try that.Just surprised by how popular this place...  and expensive... for not even having regular water service.",0.9831
1-Jan-22,"OVERALLPopping Yolk Café is actually a really cool brunch place in Alhambra, CA. Their motto is ""good food is good mood.""ENVIRONMENTThe music is a mix of old-school to modern day hip-hop. Not edited for younger kiddos. Lol. It wasn't too loud so we could converse about our upcoming New Years plans.There were separate men's and women's restrooms. Mostly clean and well-stocked.The ordering process was a bit slow because this place was packed... Walk in. Wait in line. Use your phone for the QR code menu. The drink list wasn't viewable online (on 12/28/21).  THE GRUBTheir dishes may seem pricey, but, for example, the Florentine Benedict ($15) came with a side salad that was really good and even had corn and sliced grape tomatoes mixed in it. It also came with a large portion of diced, unseasoned potatoes. A little heavy on the cooking oil. This had to be a fluke because I've noticed how no one else has complained of this as of late. The Hollandaise was a bit bland.The half order of deep-fried French toast with toffee and bananas ($7.50) was also saturated with oil. My young daughters didn't like it at all. They make a pretty good ham and cheese omelette ($15.50), though. It also comes with the salad and potatoes on the side. My vanilla latte ($5.25) was really good. For my girls, I asked for two hot cocoas which were not on the menu - and they obliged ($5.25 apiece)! I was so stoked when they added their latte artwork to their cocoas too. Kids love that stuff.TIP+ They also serve beer, wine, and a small assortment of cocktails including mimosas. Cheers to the New Year!PARKINGStreet parking was not available on Main Street when I drove by. Instead we parked in a really small free lot less than a block away - behind the restaurant. LITTLE YELPER'S CLUBFun place to eat as adults, but not particularly kid friendly. No kids menus.| Food: 4 | Service: 4 | Environment: 4 | Price: 4 |#PoppingYolkCafe#AlhambraCA#GreaterLARestaurants#YelpLA#brunch#jenniinsocal",0.9694
31-Dec-21,"It was my first time going today! I'm very picky when it comes to food places but I also like trying little, cute spaces. Popping Yolk Cafe is soooo cute & the food is great! Coffee was delish! PS-Be aware you must sign in on a tablet when you arrive. Make sure to stay close for when they text you. Also, you have to order up front and pay before getting seated! Overall great! Totally recommend!",0.9847
30-Dec-21,"The food was good! I got the house French toast, sweet potato fries and mimosa. The house French toast is enough to fill you up. I could not finish the full size so if you eat a little, half is fine. The sweet potatoes was seasoned well. The mimosa was perfect. The server was nice! It might be a little pricy for some toast, but definitely worth the try.",0.9382
26-Dec-21,"Popping Yolk, where have you been?  So glad to find you right there on Main Street between all the Korean BBQ places in Alhambra.  Yelpers, this is a must-stop lunch spot.  Perfect pre-gaming before that cheapie movie seat at Regal Theatres down the block.  With yolk in the title, there's got to be an egg in every dish.  The breakfast platters are HUGE, absolutely a second meal in there if you don't mind lugging a to-go container around town.  Fresh toast and omelettes are first rate, the cute place is literally ""popping,"" and this crowd knows what time it is.  Want to be an outlier and order away from the brunch menu?  Well, it's one of the best cheeseburgers in town, complete with fried egg between meat, cheese and bun.  It's weird to order, and be asked to tip, before even sitting down, but that's the way it is.  Enjoy!",0.9339
25-Dec-21,"My boyfriend and I had our merry x más brunch at popping Yolk cafe, I work close by and I been wanting to come try it out. I enjoyed my French roast and potatoes fries, and delicious chicken sandwich. Great taste. Lovely decorations . We will definitely go back to try something new.",0.9686
25-Dec-21,Food was fantastic. Coffee and Tea were spot on. Staff was very friendly and attentive. Nothing bad to say about anything here. We will definitely be back for a quick morning bite again.,0.9126
23-Dec-21,"Came to SoCal for my birthday, a friend recommended this place to me so I gave it a try for brunch. I had the Norwegian Benedict and the Bacon and Cheese Sandwich, both extremely large portion which I didn't expect for the price. Everything nowadays is expensive for a small portion so it was nice to get such a large portion.The place pretty much for the younger folks, I'm pretty old now for the vibe but I can always appreciate good EDM music when I hear it. Kinda weird hearing rave music at a breakfast/brunch place but still gucci. Of course I was hung over but still willing to headbang to show respect. The food is actually pretty good too! As I said before portion is huge, yolk was poppin, salad was actually very nice, a lot of places always drown my grass with sauce but this one was actually very light and delicious. Highly recommend this place if you're good with the pop culture vibes. P.S cheers to the DJ who was in charge of the music, got a new song to my rave playlist.",0.9933
22-Dec-21,"Great food, GIGANTIC proportions. The food is so good but the salad has way too many dressing. Fair price for the amount you can get. I suggest you split one plate between two people.",0.7827
21-Dec-21,"Great brunch place in the middle of downtown Alhambra! Went for a Sunday brunch, and was really surprised that they had such a great variety of classic brunch dishes: from hot chicken egg benedicts -- to toffee nut banana french toast. We ordered two types of egg benedict's -- the hot chicken and the avacado -- and my favorite was the hot chicken benedict! Was a delicious pairing and the chicken was very tender and crispy. We also ordered the french toast which was my favorite part of the meal! It was definitely very crunchy and satisfied my sweet tooth. Definitely will come back!",0.9858
19-Dec-21,"Family Sunday brunch. Outdoor patio seating was available. Ordering is tricky as there are no clear instructions as far as we noticed on our first visit to this place. When you first enter the restaurant, there is a device to your left on which you add your name to the wait list. After you add your name, then you place your order. You will need to find a table after you place your order.  Today, the wait was about 50 min. Your order will be delivered to your table. The food was tasty!  Their home fries are well seasoned and crispy. The side salad is a great complement to the main course. I ordered the spam kimchee omelette and my spouse ordered the Popping Yolk breakfast. The family ordered the other dishes that are pictured. Parking is street parking or the parking structure one street over. It's a very busy place. The staff are friendly and efficient.",0.8687
19-Dec-21,"Food is good and ordered Benedicts from here many times. BUT! The front desk staff did his job terrible!! I placed an take out today and he just walks away after he simply asks ""are u in the waitlist or you ordered?"" My food was ready but he keeps me waits in line! Also he takes an hour to put an order!!!!!!!",0.3
18-Dec-21,Brought my mom here not expecting anything special. I was very pleased with restaurant. We ordered the Arugula Sandwich and Croissant Avocado Ham Sandwich. Both dish were fresh and delicious. Staff was attentive. Would totally come back with the family.,0.7867
16-Dec-21,The benedicts and french toast were amazing! Brought my family there and we also enjoyed the nice service and atmosphere.,0.8805
14-Dec-21,"Popping Yolk Cafe is located in the heart of downtown Alhambra. It is a perfect spot for a good Sunday brunch. They offer a wide variety of eggs Benedict, omelette, french toast, sandwiches, burgers, crepes and waffles. You wait in line and order/ pay for the food before you are seated at a table. They have both outdoor and indoor seating. We tried the BBQ pulled pork Benedict and the toffee banana French toast. Both items were delicious!! I would highly recommend both. The portion size is fairly large. All savory items are between $15-$17 and the sweet items are around $12. They have a wide range of drinks from coffees to cocktails, beer and wine.If you are looking for a good brunch spot, this worth checking out. There is a public parking lot on 1st street where they have 4 hour free parking.",0.9739
14-Dec-21,The place is alright the wait was not too bad. We walk in and order our food and pay. Then went to go and sit down. The food was... meh. Nothing special I had the Nashville spicy chicken. Over all it was not good. The idea was there the delivery was not. They also forgot to give me my order and I had to wait an additional 20 minutes. But the reason why I'm giving it a 3 star rating the reason why I would actually go back was for the French toast banana toffee. That was absolutely delicious. If your in the mood for French toast this is the place for it. Wonder staff as well organized in the front needs a bit more help in the back.,0.943
13-Dec-21,Super easy to find but parking is a big tough. Our server Vicky was awesome today. Never had to ask for anything and everyone was super attentive.,0.9398
12-Dec-21,"Super cute, insta-grammy. The food was delish!! We had eggs Benedict, popcorn chicken, and the cheese bacon egg sandwich on a brioche bun. They have a back patio that's outdoors too. Will go back.",0.8168
11-Dec-21,"This local unassuming brunch spot in downtown Alhambra is a remarkable find. With a very welcoming interior and hospitable staff this makes for a perfect brunch spot. The menu is a combination of brunch favorites alike Benedict's, French toasts, crepes, sandwiches and waffles. The pulled pork Benedict was scrumptious and the toffee banana French toast was quite extravagant. The Benedict came with a side of salad and fried potatoes - the portion is large and shareable. The French toast is also a large portion - would recommend doing the half portion if you aren't super hungry. They have a spread of coffees and brunch drinks. All the food was reasonably priced for the portion sizes. You also pay ahead of time and seating is first come first serve basis. They have indoor and outdoor patio seating. Found this refreshing and it did avoid long waits with the wait staff on food. Also the best part is able to leave after your meal and not wait on a check :) Parking is plentiful and freely available in an one block radius from the restaurant. This is a great and resonantly priced option for brunch - definitely give this spot a try.",0.9797
11-Dec-21,"Had the Nashville hot chicken benni. Was excellent, will be going back to try other stuff in the future.",0.5719
9-Dec-21,Started going once the pandemic allowed outdoors seating. Food and service was good. Last few times the service was bad so we started ordering to go and it seems that something is always missing from the order. This last time we ordered eggs Benedict with avocado. When we got home there was no hollandaise souse. So sorry Thank you But No Thanks.,0.0368
8-Dec-21,"Great concept to have a breakfast-brunch place on Main st Alhambra. The interior of the restaurant was warm and cozy. You basically walk in, order at the counter, and then seat yoursel(ves) at any open table. They give you a number stand to bring with you to the table. My friend and I came on a Monday during brunch hours and it was, surprisingly, pretty busy. It was both of our first time here, so we didn't know the menu at all. As soon as we walked in, the waiter (with good intentions) told us to hurry and place our orders as he only saw 1 table for 2 available and another party just stepped in behind us. Because of this, we didn't have time to look through the entire menu. I quickly just chose something that sounded good from the lower right side of the menu - ordered the Berries Farm Waffles. My friend, also in a rush, ordered the Toffee Banana crepe -- yes, both sweet items from the same section of the menu. Each item was ~$12.Once we sat at the ""only available open table,"" we looked around and realized there were other areas (ie. at the side counter area) where we could've sat at. As such, we felt the rush by the waiter to be unnecessary. It took maybe 15 mins for our food to come out. The Berries farm waffles was decent, but the waffles themselves (without the toppings with it) was a bit too dry. The Toffee Banana crepe was wayyyy too sweet, thanks to the toffee and the  Foster Flake-like cereal that they put in it. We were not able to eat more than 1/3 of this. Definitely not worth $12. After we were sweetened out, we decided to view the menu again through pictures of the menu on Yelp as we were now craving something savory. That's when we realized that we both ordered from the same section of the menu and totally bypassed everything else. Fortunately, we were able to easily add-on dishes by flagging down a waiter/waitress or by going up to the front to order again. We ended up getting a Florentine Benedict to share. This was ~$15. The eggs were wonderfully creamy and smooth. Overall, this dish was above average. I also added on a latte as I haven't had my morning cup of joe yet. The latte was rich and satisfying. However, for a tiny cup, it's not worth $6-7. In summary, I'd come back again, just not very often as it is definitely priced on the higher end for what you get. It's a good place to grab some grubs while catching up with friends.",0.9955
8-Dec-21,"If I could give this cafe 0 stars, I would. First off, the overall cleanliness of this cafe was atrocious. When we first walked in the layout of the cafe was very cluttered with dirty dishes piled up in close proximity to where we were eating. There were also boxes of supplies lying around the cafe in visible areas. Then when we were seated, I noticed the table smelled like dirty water rag. I also noticed, the utensils looked and smelled dirty.When we got our food, while the APPEARANCE looks great, don't let it fool you the food is basic. I didn't think they could mess up a simple omelette (California omelette) but they somehow managed to do just thatI even ordered no mushrooms because I'm allergic, yet they still put it. They put an overwhelming amount of spinach which made the omelette soggy and undesirable. While the potatoes were okay, I didn't finish most of the food.Won't be coming back here again. You'll have better luck at the diner on main. :)",0.5631
5-Dec-21,"MAKE SURE TO NOT TIP THEM! ITS THEIR WAY TO TRICK YOU INTO TIPPING FOR THEIR POOR SERVICE AND BASIC FOOD.OUTDOOR DINING EXPERIENCE - Extremely terrible. Honestly one of the worst dining experience I've had. First their wait list you have to sign in and take a few minutes to answer security questions (weird). Then you leave and then get back in line to wait and order. Once we got seated to our table by ourselves outdoor, we noticed the environment was really dead. The food came, and the servers looked like they didn't want to be there. Customer service is extremely poor, it felt like they were workers at a sweatshop or 99 cent store. I noticed everyone who ate there was friendly and saying thank you to the servers. The servers were rude and don't say anything back to anyone. The utensils here are absolutely dirty with food stains. So make sure to check it!Once they serve you your food they will not come back and check up on you. I LITERALLY HAD TO CALL THEM TO COME BACK AND REFILL MY DRINK. The server came back and literally refilled every table for water, only because each table asked them. He was trying to walk away. MANAGERS TRAIN YOUR STAFF PROPERLY OR FIND TEAM MEMBERS WHO WILL DO THEIR JOB APPROPRIATELY. Not coming here again.",-0.8575
2-Dec-21,A solid brunch place in SGV as we don't have many good ones around here. The egg Benedicts were cooked to perfection. The crepes were also great. Orange juice was freshly squeezed. Can't complain about food. The service is on the slower side.,0.8444
2-Dec-21,"There are multiple free parking structures around the area and metered street parking or free parking. You order at the counter they will give you a number, and you wait at a table for them to serve your food. Everything we order there was amazing it was a perfect place to meet up with a group of my girlfriends. There are many tables high ceilings and the tables are spread far apart from each other. We order the hamburger with a fried egg, California omelette, deep-fried French toast with bananas. Everything was quite amazing! We also ordered a few items to go and we were Able to request what time we would like the food to be ready so that it would not be cold or soggy. They also have servers that walk around and continue to refill your water or drinks. The servers were very attentive, kind and courteous. It was a great place to eat at. Highly recommend!",0.9896
